keyword_busqueda,titulo,empresa,ubicacion,descripcion,salario_min,salario_max,fecha_creacion,url
docker,DevOps Engineer,Talan,Madrid,"Job Description About the Role We are looking for a highly skilled DevOps Engineer to support, maintain, and evolve a critical pricing generation and distribution system for Fixed Income (FI) products. In this role, you will be responsible for ensuring platform reliability, improving deployment processes, driving automation initiatives, and supporting both cloud-native and legacy workloads. You will collaborate closely with development, architecture, and infrastructure teams to modernize the pl…",,,2026-09-10T16:45:34Z,https://www.adzuna.es/details/5878551053?utm_medium=api&utm_source=183d4d76
docker,DevOps Engineer,Talan,Málaga,"Job Description About the Role We are looking for a highly skilled DevOps Engineer to support, maintain, and evolve a critical pricing generation and distribution system for Fixed Income (FI) products. In this role, you will be responsible for ensuring platform reliability, improving deployment processes, driving automation initiatives, and supporting both cloud-native and legacy workloads. You will collaborate closely with development, architecture, and infrastructure teams to modernize the pl…",,,2026-09-08T04:40:05Z,https://www.adzuna.es/details/5875138117?utm_medium=api&utm_source=183d4d76
docker,Simulation Software Engineer - Python,Lognext,España,"En Lognext llevamos más de 18 años acompañando a empresas y equipos en la identificación e implementación de soluciones tecnológicas que les permitan avanzar, optimizar sus procesos y afrontar nuevos retos. Actualmente buscamos incorporar un/a Senior Python Simulation & Test Automation Engineer para participar en un proyecto internacional de ID vinculado al desarrollo y validación de una plataforma tecnológica de nueva generación, basada en sistemas embebidos, dispositivos conectados y arquitec…",,,2026-09-09T03:46:48Z,https://www.adzuna.es/land/ad/5876469214?se=rDTzESuw8RGw3foOHxJxCQ&utm_medium=api&utm_source=183d4d76&v=BA34A8A2FB28EE02B3371559E8E23B05B3EF2D18
docker,Ingeniero de Inteligencia Artificial,QUANTIA Ingeniería y Consultoría,España,"En QuantIA Ingeniería y Consultoría transformamos procesos complejos a través de tecnologías de vanguardia como agentes de IA, Machine Learning, analítica avanzada y gemelos digitales. Nuestros socios van desde destacadas instituciones financieras a nivel mundial hasta empresas líderes en los sectores energético, telecomunicaciones e industrial. Nuestros Valores definen nuestra Cultura Excelencia Técnica: Nos apasiona el código limpio, la estructuración lógica y las arquitecturas escalables. Pr…",,,2026-09-09T03:46:44Z,https://www.adzuna.es/land/ad/5876469018?se=rDTzESuw8RGw3foOHxJxCQ&utm_medium=api&utm_source=183d4d76&v=23222C06BDF744F98767963C98C2379065763E15
docker,Mid-Senior Software Engineer,Smadex SLU,Barcelona,"Smadex is a cutting-edge ad-tech company: we process more than 4,5 million ad requests per second , replying under 100ms (for reference, the Google search engine handles ~76,000 QPS). Every day we generate several TBs of data that need to be processed, analyzed and aggregated, so our real-time components get smarter every day. We need you to help us keep our platform in motion! If you are ready to boost your professional career in the tech world, this is your opportunity. The team You will join…",,,2026-08-05T23:37:57Z,https://www.adzuna.es/details/5829468484?utm_medium=api&utm_source=183d4d76
docker,Desarrollador/a CMS Senior – Oracle WebCenter Sites,knowmad mood,Madrid,"We are knowmad mood! Somos una compañía líder en transformación digital, en constante evolución y a la vanguardia de la tecnología. Nacimos para provocar un cambio real a través de la innovación y el desarrollo sostenible, con la misión de aportar valor a los clientes e impulsar nuestro talento. Formado por más de 3.000 personas creativas, digitales e innovadoras conectadas a un propósito y capaces de generar conexiones con personas de todo el mundo. Un equipo responsable, flexible y con alta c…",,,2026-06-13T09:08:56Z,https://www.adzuna.es/details/5762223721?utm_medium=api&utm_source=183d4d76
docker,Senior PHP Developer,Talentgrator,España,"About the Role We are looking for an experienced Senior PHP Developer to join our team and take ownership of critical components of a large-scale, high-load platform processing tens of thousands of requests per second and terabytes of data daily. Our core product is a powerful enterprise monolith with a modular architecture. As the business continues to grow, we focus on maintaining exceptional reliability, performance, and scalability while continuously evolving the platform. You will work alo…",,,2026-06-18T13:55:36Z,https://www.adzuna.es/details/5768047480?utm_medium=api&utm_source=183d4d76
docker,Applied AI Engineer,Action1,España,"Who we are Action1 is an autonomous patch management platform trusted by many Fortune 500 companies. Cloud-native, infinitely scalable, highly secure, and configurable in 5 minutes - it just works and is always free for the first 200 endpoints, with no functional limits. By pioneering autonomous OS and third-party patching with peer-to-peer patch distribution and real-time vulnerability assessment and remediation without needing a VPN, it eliminates routine labor, preempts ransomware and securi…",,,2026-09-10T13:37:31Z,https://www.adzuna.es/details/5878384331?utm_medium=api&utm_source=183d4d76
docker,Team Lead Java / Spring Boot – ML / AWS / Kubernetes – Sevilla o Remoto,The White Team,España,"Descripción del puesto En The Whiteam Consulting estamos buscando un/a Team Lead técnico con fuerte background en Java (Spring Boot) y experiencia en entornos de Machine Learning y Cloud . Se trata de un rol altamente técnico , donde actuarás como referente del equipo de desarrollo , siendo el punto principal de comunicación y coordinando las actividades del equipo, sin perder tu componente hands-on. Trabajarás en un entorno moderno con tecnologías como AWS, Kubernetes, Docker y mensajería dist…",,,2026-06-05T22:43:20Z,https://www.adzuna.es/details/5753484363?utm_medium=api&utm_source=183d4d76
docker,Developer IBM z/OS Connect Specialist,Neoris,España,"En EPAM NEORIS, la transformación empieza por las personas En EPAM NEORIS , creemos que el verdadero cambio nace del talento. Hoy, como parte de EPAM Systems , ampliamos nuestro alcance global y nuestras capacidades, manteniendo lo más importante: una cultura donde cada persona puede crecer, aportar y ser protagonista. No buscamos solo cubrir posiciones. Buscamos profesionales que quieran participar en proyectos de transformación tecnológica, trabajar con arquitecturas modernas y contribuir a l…",30000.0,30000.0,2026-07-10T01:24:46Z,https://www.adzuna.es/details/5794827021?utm_medium=api&utm_source=183d4d76
docker,Senior Software Engineer – (.NET / Azure / Vercel) (all genders),UDG Ludwigsburg,España,"United to grow leaders in a digital world. Senior Software Engineer – (.NET / Azure / Vercel) (all genders) Full Time Barcelona, Provinz Barcelona, Spanien MacGyver Eagle eye We are MSQ DX – the world's first digital impact company. We believe that brands grow or fail based on their digital experience. With over 500 experts worldwide, we help brands create scalable, high-performing digital experiences. We are looking for an Senior Software Engineer (.Net/Azure/Vercel) (all genders) to build and…",,,2026-08-27T10:01:10Z,https://www.adzuna.es/details/5858021941?utm_medium=api&utm_source=183d4d76
docker,Backend Engineer - Fixed Term Contract / Infrastructure And Automation,European Recruitment,Zaragoza,"Backend Engineer - Fixed Term Contract / Infrastructure and Automation We're looking for a number of Backend Engineers to help build robust services and automation pipelines that support next generation AI and quantum?inspired technologies. The team enables model compression that reduces LLM size by up to 95 % and cuts inference costs by up to 80 %, allowing global organisations to deploy AI at scale with far greater efficiency. This is a fixed?term contract, based in Zaragoza, working on a hyb…",,,2026-09-12T00:39:51Z,https://www.adzuna.es/details/5880202358?utm_medium=api&utm_source=183d4d76
docker,Machine Learning Engineer (GenAI & NLP),Capitole,"Barcelona, Cataluña","Capitole keeps growing — and we want to do it with you! We're looking for an AI/ML Engineer to join a global leader in HR technology — a team building Generative AI assistants used across global markets. This is a hands-on engineering role , where focus is shipping GenAI/NLP models to production in Python , working shoulder-to-shoulder with MLEs inside a lean 5–6 person squad across 3–4 projects. If you code your ML solutions yourself rather than leaning on out-of-the-box AutoML tools, and you …",60000.0,90000.0,2026-08-18T11:26:05Z,https://www.adzuna.es/details/5846416609?utm_medium=api&utm_source=183d4d76
docker,Backend Engineer - Fixed Term Contract / Infrastructure And Automation,European Recruitment,Córdoba,"Backend Engineer - Fixed Term Contract / Infrastructure and Automation We're looking for a number of Backend Engineers to help build robust services and automation pipelines that support next generation AI and quantum?inspired technologies. The team enables model compression that reduces LLM size by up to 95 % and cuts inference costs by up to 80 %, allowing global organisations to deploy AI at scale with far greater efficiency. This is a fixed?term contract, based in Zaragoza, working on a hyb…",,,2026-09-14T00:29:28Z,https://www.adzuna.es/details/5882917252?utm_medium=api&utm_source=183d4d76
docker,Ingeniero de plataforma,Shakers,España,"Buscamos Platform Engineer freelance para una scaleup referente en turismo digital. Stack Kubernetes, Terraform, AWS/Azure/GCP y cultura \""Everything-as-Code\"" El reto: conseguir pipelines que no frenen, infraestructura que se aprovisione sola y una plataforma estable sobre la que el resto construya sin fricción. Lo importante Freelance vía Shakers Híbrido (Gran Vía, Madrid) Duración: 12 meses  contratación ️ Idioma: español  inglés (C1) Qué harás Diseñar e implementar mejoras en los pipelines …",,,2026-09-09T15:48:42Z,https://www.adzuna.es/land/ad/5877134197?se=rDTzESuw8RGw3foOHxJxCQ&utm_medium=api&utm_source=183d4d76&v=69DA02A924B78513D709F15125123CD93A011F5C
docker,INGENIERO/A DE SOFTWARE BACKEND SENIOR (TELETRABAJO),IRIUM - Spain,España,"En IRIUM nos preocupamos porque no dejes de perseguir tus sueños. Prepárate para conquistar tus metas, y ten siempre presente disfrutar del camino. Buscamos un/a Ingeniero/a de Software Backend Senior con más de 3 años de experiencia para el desarrollo, mantenimiento y evolución de servicios backend cloud-native y APIs, garantizando la calidad, escalabilidad y fiabilidad de las soluciones en entornos tecnológicos del cliente. ¿Qué estamos buscando? Fuerte experiencia en Java & Spring. Experienc…",,,2026-09-02T00:03:37Z,https://www.adzuna.es/details/5865364911?utm_medium=api&utm_source=183d4d76
docker,Desarrollador Proyecto Sanitario,Madrija Consultoría,Valencia,"¡Ampliamos equipo! Madrija es una empresa tecnológica con sede en Toledo y oficinas en Ciudad Real, Talavera, Sevilla y Barcelona. Actualmente estamos incorporar desarrolladores para proyecto sanitario con más de 4 años de experiencia. Trabajarás con el siguiente marco tecnológico: Tecnologías como, Hibernate, Angular, Kubernetes, Docker, Kibana y Elasticsearch entre otros. FuncionesDiseño y mantenimientoIntegración con los diferentes servicios de la plataformaTipo de contrato, jornada laboral …",,,2026-09-14T00:29:46Z,https://www.adzuna.es/details/5882920008?utm_medium=api&utm_source=183d4d76
docker,Senior NET Developer,Consultia IT,Barcelona,"¿Quiénes somos? En Consultia IT buscamos un/a Senior Software Engineer Full Stack con amplia experiencia en tecnologías .NET y Angular para incorporarse a un equipo tecnológico de alto rendimiento en uno de nuestros clientes más relevantes. Participarás en el diseño, desarrollo y evolución de soluciones escalables basadas en arquitecturas cloud y microservicios, colaborando estrechamente con equipos multidisciplinares en un entorno ágil e innovador. ¿Qué harás? Como parte del equipo de desarrol…",,,2026-06-17T23:28:19Z,https://www.adzuna.es/details/5767077418?utm_medium=api&utm_source=183d4d76
